22	5	8	4	16
5	19	16	12	30
15	8	24	24	13
19	2	23	28	32
10	11	24	32	24
5	21	21	4	19
15	5	12	24	35
20	8	28	12	9
15	6	10	28	11
8	6	34	8	4
17	31	31	12	18
29	9	33	16	9
3	8	7	12	14
21	2	17	8	30
11	32	32	4	13
26	2	31	32	40
22	12	30	32	17
4	22	25	4	24
31	10	34	16	26
3	18	32	24	12
26	3	32	28	22
28	12	27	20	37
26	3	13	12	31
24	9	20	12	19
3	24	19	16	5
16	23	33	20	9
8	8	29	12	4
17	5	11	12	17
14	30	21	32	21
12	5	30	24	10
30	24	33	4	24
18	2	34	8	22
29	5	23	8	29
12	14	33	8	23
5	14	17	16	23
9	4	28	32	4
18	2	13	4	13
17	7	11	24	11
31	5	35	32	19
26	6	13	4	10
4	24	21	28	10
6	27	24	4	35
3	18	6	12	19
18	20	25	32	23
15	6	4	32	8
10	8	27	8	20
10	27	27	12	31
7	3	10	24	8
8	6	5	16	37
10	16	23	16	21
3	22	17	4	15
3	16	8	28	15
7	28	8	12	32
27	5	22	16	30
7	18	29	24	26
19	2	16	4	36
10	28	32	4	37
13	7	34	24	9
25	14	16	20	15
32	12	22	28	34
4	25	33	12	25
3	16	9	16	6
26	16	20	4	37
19	13	13	32	1
4	7	18	32	9
31	3	16	20	23
13	2	22	28	35
26	4	7	32	17
24	11	13	8	12
16	20	16	32	2
30	4	23	28	28
7	12	8	20	27
31	9	27	4	11
5	23	14	28	3
4	12	23	28	11
21	5	35	16	26
26	8	19	12	22
5	23	20	16	24
12	15	32	8	8
13	27	29	24	36
2	24	13	20	5
9	6	11	16	14
5	3	5	8	17
6	6	8	16	30
18	3	22	20	7
6	30	26	24	4
12	9	8	8	4
8	18	27	20	32
31	16	21	12	27
6	13	18	24	9
6	28	21	28	33
29	2	12	32	17
5	7	27	20	20
11	6	9	16	34
9	9	27	32	30
12	2	19	24	36
2	15	13	4	31
11	19	21	12	27
11	25	24	12	10
19	18	22	16	14
19	18	34	32	40
5	23	29	32	40
9	14	28	32	22
29	4	23	32	40
19	3	4	4	30
5	26	31	32	27
10	28	25	16	37
15	29	25	28	32
9	24	35	16	32
2	22	5	4	6
4	8	21	12	13
3	3	3	4	22
25	8	31	20	22
3	32	24	12	35
3	16	27	32	16
6	15	19	8	18
17	16	25	28	18
6	18	21	4	8
9	3	13	28	25
14	7	15	16	33
17	2	21	28	33
10	25	23	32	19
26	4	20	28	29
8	24	25	12	6
7	7	24	32	24
2	20	5	32	38
22	6	30	8	25
6	18	7	20	26
5	29	33	20	7
3	24	9	8	6
4	13	11	20	32
32	17	29	32	1
10	15	11	32	39
4	3	5	12	14
11	2	12	12	38
26	16	34	20	29
13	2	4	4	32
29	6	18	12	13
5	7	10	28	6
21	8	14	16	13
9	32	24	24	23
16	29	17	32	5
8	29	12	32	3
7	20	21	16	31
23	17	16	28	28
3	31	4	8	34
4	16	29	28	12
11	29	14	16	25
29	11	30	20	27
9	11	8	24	39
13	15	24	24	2
2	26	26	28	10
4	29	23	32	32
17	25	28	12	34
19	8	34	12	18
10	9	28	16	28
11	26	18	12	39
20	9	33	24	10
12	12	34	16	40
9	14	24	24	36
6	11	28	24	14
8	3	3	16	6
18	18	23	28	12
7	7	7	20	10
6	6	18	12	6
2	3	4	32	30
8	10	29	4	38
4	23	18	16	22
11	12	6	16	36
19	3	31	16	17
28	2	6	4	21
2	19	21	16	12
16	5	31	12	25
32	9	15	20	29
4	30	15	8	24
15	13	25	12	3
13	9	25	12	16
32	4	35	12	14
31	4	27	16	19
7	7	6	12	19
13	4	8	16	13
16	4	13	4	6
15	13	30	12	32
25	14	25	20	31
4	19	13	16	9
9	19	32	16	11
8	19	25	32	24
20	8	30	4	4
15	7	35	28	17
18	8	28	32	38
13	5	23	12	6
15	2	25	8	39
9	4	15	8	17
12	30	20	4	3
22	4	34	32	20
24	20	16	16	29
12	15	28	24	8
8	13	10	32	32
30	20	34	24	38
27	5	10	8	33
10	32	26	20	4
19	16	24	28	4
27	8	35	4	9
13	12	35	24	7
13	29	26	4	7
25	22	28	20	34
31	11	20	24	10
14	4	33	32	34
31	5	19	28	25
23	11	15	16	29
22	10	13	12	11
23	7	31	28	5
5	17	3	24	38
21	3	31	4	37
15	3	9	16	27
8	21	35	4	27
16	21	24	32	15
3	29	7	16	30
4	24	12	24	28
13	9	33	8	9
2	13	8	4	36
21	22	29	16	20
8	2	6	28	25
7	13	26	12	9
12	10	9	12	5
11	30	19	28	7
11	18	27	4	28
7	22	24	16	38
30	7	18	4	32
6	9	32	16	19
9	9	15	24	3
14	30	25	32	22
3	9	16	24	10
9	4	34	32	20
19	7	19	24	15
9	6	3	32	33
10	7	23	32	26
21	8	32	16	27
23	7	32	12	39
22	2	33	32	28
10	23	11	12	3
8	15	34	28	35
15	21	29	28	34
18	2	22	28	8
28	15	29	28	31
3	15	32	20	6
6	7	14	12	40
25	10	23	28	28
3	24	21	4	30
8	4	26	32	21
21	5	26	32	15
2	27	30	32	31
4	9	18	4	14
17	3	31	20	22
8	17	13	4	28
9	9	28	24	40
4	24	9	32	12
27	8	12	28	15
4	12	18	28	13
18	10	19	8	14
12	21	25	32	22
14	4	15	28	39
27	12	35	24	4
23	16	32	20	20
14	11	35	20	32
9	15	21	32	29
11	13	10	28	37
12	10	33	24	40
26	18	25	24	36
10	5	25	16	3
6	20	10	28	21
10	10	34	32	7
27	16	28	12	7
27	4	7	16	14
8	8	25	24	16
5	13	21	24	8
22	18	20	8	13
10	12	14	12	39
23	13	26	32	27
30	19	34	4	11
5	22	22	28	18
29	4	16	28	18
2	6	5	24	25
12	15	12	4	13
25	11	24	12	34
4	30	8	12	24
28	24	27	24	6
21	8	15	32	38
25	5	25	16	12
7	26	20	4	14
4	7	2	4	33
22	5	26	4	35
24	7	14	24	5
31	7	27	20	11
22	31	29	32	16
9	32	34	24	14
8	20	15	28	3
16	4	15	4	2
7	19	7	32	12
13	18	26	28	14
22	13	26	20	36
20	3	26	4	14
8	19	29	32	5
24	22	33	28	18
22	6	35	8	25
7	18	34	24	21
14	4	8	32	5
15	23	22	32	38
16	20	25	16	9
8	6	32	20	15
6	8	11	12	1
16	2	23	24	29
18	18	17	28	29
2	15	24	32	35
14	18	15	8	24
2	14	18	32	25
22	31	31	28	40
11	7	4	12	9
25	2	24	4	3
7	24	27	24	18
7	19	31	32	8
4	5	20	16	19
14	18	16	24	32
13	16	19	12	5
5	17	35	16	23
19	23	33	12	4
18	18	35	28	30
12	19	8	24	29
14	6	33	28	23
11	8	34	8	19
16	11	22	8	12
18	5	19	12	13
8	19	26	32	22
12	20	32	20	24
6	26	7	32	5
23	11	17	4	19
11	7	28	4	16
10	14	27	12	8
32	2	32	8	28
3	4	7	4	24
6	28	21	12	6
12	7	29	24	35
32	13	19	20	5
12	6	34	8	24
19	27	31	12	14
28	17	22	8	4
22	20	25	32	39
8	7	34	16	12
29	7	33	28	19
14	2	28	32	37
9	11	14	32	29
6	15	20	8	2
19	14	23	32	3
13	24	30	24	35
22	23	26	4	27
6	27	32	12	2
5	9	8	16	37
14	24	20	32	18
13	3	22	8	6
24	12	35	8	9
27	17	16	32	4
6	7	4	4	28
14	3	3	20	7
9	14	19	16	9
27	10	34	28	15
8	7	16	16	35
8	6	5	16	26
32	4	6	12	27
5	21	19	16	32
5	28	20	12	38
10	22	30	28	23
2	15	15	12	5
16	7	19	12	16
18	20	30	28	26
25	14	19	24	36
9	32	30	12	21
29	6	29	8	2
5	9	11	4	2
6	17	13	8	29
4	24	27	16	19
5	32	20	24	39
31	17	32	16	4
9	3	6	24	2
5	25	29	16	12
15	9	26	4	31
8	11	20	24	28
6	26	19	28	8
21	2	16	28	6
5	26	25	24	31
16	11	30	16	1
5	14	14	20	20
4	16	10	24	36
6	12	31	24	34
13	8	20	16	17
